nodes	mode	score	sf	ntraj	len	tf	hd_frac	shd_frac	precision	recall	f1
11	synchronous	MDL	1	24	12	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	12	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	BDE	1	24	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	MDL	1	24	15	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	15	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	15	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	15	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	15	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	15	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	18	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	18	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	18	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	18	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	18	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	18	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	18	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	18	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	21	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	21	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	21	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	21	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	21	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	21	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	21	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	21	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	24	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	24	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	24	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	24	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	24	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	24	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	24	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	24	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	27	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	27	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	27	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	27	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	27	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	27	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	27	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	27	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	30	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	30	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	30	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	30	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	30	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	30	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	30	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	30	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	33	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	33	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	33	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	33	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	33	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	33	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	33	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	33	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	36	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	36	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	36	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	36	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	36	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	36	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	36	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	36	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	39	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	39	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	39	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	39	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	39	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	39	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	24	39	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	24	39	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	3	0.2	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	27	3	0.2	0.140496	0.242424	0.444444	0.250000	0.320000
11	synchronous	MDL	1	27	3	0.4	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	27	3	0.4	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	MDL	1	27	3	0.6	0.090909	0.166667	0.727273	0.500000	0.592593
11	synchronous	BDE	1	27	3	0.6	0.090909	0.166667	0.727273	0.500000	0.592593
11	synchronous	MDL	1	27	3	0.8	0.082645	0.151515	0.750000	0.562500	0.642857
11	synchronous	BDE	1	27	3	0.8	0.090909	0.166667	0.727273	0.500000	0.592593
11	synchronous	MDL	1	27	6	0.2	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	27	6	0.2	0.140496	0.242424	0.444444	0.250000	0.320000
11	synchronous	MDL	1	27	6	0.4	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	BDE	1	27	6	0.4	0.082645	0.151515	0.750000	0.562500	0.642857
11	synchronous	MDL	1	27	6	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	6	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	6	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	6	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	9	0.2	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	BDE	1	27	9	0.2	0.099174	0.181818	0.700000	0.437500	0.538462
11	synchronous	MDL	1	27	9	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	9	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	9	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	9	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	9	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	9	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	12	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	27	12	0.2	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	MDL	1	27	12	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	12	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	12	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	12	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	12	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	12	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	BDE	1	27	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	MDL	1	27	15	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	15	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	15	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	15	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	15	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	15	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	18	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	18	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	18	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	18	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	18	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	18	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	18	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	18	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	21	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	21	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	21	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	21	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	21	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	21	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	21	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	21	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	24	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	24	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	24	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	24	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	24	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	24	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	24	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	24	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	27	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	27	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	27	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	27	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	27	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	27	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	27	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	27	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	30	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	30	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	30	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	30	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	30	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	30	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	30	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	30	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	33	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	33	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	33	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	33	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	33	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	33	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	33	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	33	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	36	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	36	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	36	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	36	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	36	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	36	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	36	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	36	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	39	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	39	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	39	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	39	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	39	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	39	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	27	39	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	27	39	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	3	0.2	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	30	3	0.2	0.140496	0.242424	0.444444	0.250000	0.320000
11	synchronous	MDL	1	30	3	0.4	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	30	3	0.4	0.123967	0.227273	0.555556	0.312500	0.400000
11	synchronous	MDL	1	30	3	0.6	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	30	3	0.6	0.082645	0.151515	0.750000	0.562500	0.642857
11	synchronous	MDL	1	30	3	0.8	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	BDE	1	30	3	0.8	0.090909	0.166667	0.727273	0.500000	0.592593
11	synchronous	MDL	1	30	6	0.2	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	30	6	0.2	0.140496	0.227273	0.444444	0.250000	0.320000
11	synchronous	MDL	1	30	6	0.4	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	BDE	1	30	6	0.4	0.090909	0.166667	0.727273	0.500000	0.592593
11	synchronous	MDL	1	30	6	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	6	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	6	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	6	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	9	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	30	9	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	MDL	1	30	9	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	9	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	9	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	9	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	9	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	9	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	12	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	30	12	0.2	0.090909	0.166667	0.727273	0.500000	0.592593
11	synchronous	MDL	1	30	12	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	12	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	12	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	12	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	12	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	12	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	BDE	1	30	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	MDL	1	30	15	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	15	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	15	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	15	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	15	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	15	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	18	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	18	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	18	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	18	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	18	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	18	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	18	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	18	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	21	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	21	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	21	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	21	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	21	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	21	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	21	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	21	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	24	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	24	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	24	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	24	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	24	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	24	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	24	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	24	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	27	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	27	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	27	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	27	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	27	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	27	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	27	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	27	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	30	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	30	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	30	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	30	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	30	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	30	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	30	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	30	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	33	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	33	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	33	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	33	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	33	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	33	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	33	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	33	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	36	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	36	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	36	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	36	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	36	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	36	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	36	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	36	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	39	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	39	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	39	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	39	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	39	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	39	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	30	39	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	30	39	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	3	0.2	0.140496	0.227273	0.444444	0.250000	0.320000
11	synchronous	BDE	1	33	3	0.2	0.140496	0.227273	0.444444	0.250000	0.320000
11	synchronous	MDL	1	33	3	0.4	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	33	3	0.4	0.140496	0.227273	0.444444	0.250000	0.320000
11	synchronous	MDL	1	33	3	0.6	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	33	3	0.6	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	MDL	1	33	3	0.8	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	BDE	1	33	3	0.8	0.074380	0.136364	0.769231	0.625000	0.689655
11	synchronous	MDL	1	33	6	0.2	0.123967	0.212121	0.555556	0.312500	0.400000
11	synchronous	BDE	1	33	6	0.2	0.157025	0.257576	0.333333	0.187500	0.240000
11	synchronous	MDL	1	33	6	0.4	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	33	6	0.4	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	MDL	1	33	6	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	6	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	6	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	6	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	9	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	33	9	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	MDL	1	33	9	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	9	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	9	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	9	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	9	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	9	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	12	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	BDE	1	33	12	0.2	0.066116	0.121212	0.785714	0.687500	0.733333
11	synchronous	MDL	1	33	12	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	12	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	12	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	12	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	12	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	12	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	BDE	1	33	15	0.2	0.090909	0.151515	0.857143	0.375000	0.521739
11	synchronous	MDL	1	33	15	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	15	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	15	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	15	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	15	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	15	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	18	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	18	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	18	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	18	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	18	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	18	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	18	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	18	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	21	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	21	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	21	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	21	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	21	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	21	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	21	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	21	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	24	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	24	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	24	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	24	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	24	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	24	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	24	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	24	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	27	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	27	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	27	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	27	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	27	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	27	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	27	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	27	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	30	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	30	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	30	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	30	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	30	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	30	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	30	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	30	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	33	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	33	0.2	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	33	0.4	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	33	0.4	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	33	0.6	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	33	0.6	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	33	0.8	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	33	0.8	NA	NA	NA	NA	NA
11	synchronous	MDL	1	33	36	0.2	NA	NA	NA	NA	NA
11	synchronous	BDE	1	33	36	0.2	NA	NA	NA	NA	NA
